COMMUNE_RESID,circo
07298,07001
07299,07002
07300,07001
07301,07002
07302,07001
07303,07001
07304,07003
07305,07003
07306,07003
07307,07003
07308,07002
07309,07002
07310,07002
07311,07001
07312,07002
07313,07002
07314,07001
07315,07003
07316,07002
07317,07002
07318,07003
07319,07001
07321,07002
07322,07003
07323,07002
07324,07002
07325,07003
07326,07003
07327,07003
07328,07003
07329,07003
07330,07003
07331,07003
07332,07001
07333,07002
07334,07003
07335,07002
07336,07003
07337,07002
07338,07001
07339,07003
07340,07001
07341,07003
07342,07002
07343,07003
07344,07002
07345,07002
07346,07001
07347,07002
07348,07003
07349,07001
08001,08001
08003,08001
08004,08001
08005,08001
08006,08003
08008,08001
08010,08001
08011,08002
08013,08003
08014,08001
08015,08001
08016,08001
08017,08003
08018,08003
08019,08003
08020,08003
08021,08001
08022,08002
08023,08003
08024,08001
08025,08003
08026,08001
08027,08001
08028,08002
08029,08003
08030,08001
08031,08003
08032,08001
08033,08003
08034,08003
08035,08003
08036,08003
08037,08001
08038,08001
08039,08001
08040,08001
08041,08001
08043,08003
08044,08001
08045,08003
08046,08001
08047,08001
08048,08001
08049,08003
08052,08003
08053,08003
08055,08003
08056,08003
08057,08003
08058,08002
08059,08003
08060,08001
08061,08003
08062,08001
08063,08003
08064,08001
08065,08003
08066,08001
08067,08003
08069,08001
08070,08001
08071,08002
08073,08001
08074,08003
08075,08003
08076,08001
08077,08003
08078,08002
08080,08001
08081,08002
08082,08003
08083,08003
08084,08001
08085,08003
08086,08003
08087,08001
08088,08003
08089,08003
08090,08003
08092,08003
08094,08001
08095,08001
08096,08001
08097,08003
08098,08003
08099,08001
08100,08001
08101,08003
08102,08001
08103,08003
08104,08003
08105,08001
08105,08002
08106,08002
08107,08001
08109,08003
08110,08002
08111,08001
08113,08001
08115,08003
08116,08003
08117,08001
08119,08003
08120,08003
08121,08002
08122,08002
08123,08003
08124,08001
08125,08002
08126,08001
08128,08003
08130,08003
08131,08003
08132,08001
08133,08001
08134,08003
08135,08003
08136,08003
08137,08002
08138,08003
08139,08002
08140,08001
08141,08001
08142,08003
08143,08001
08144,08001
08145,08003
08146,08001
08147,08003
08148,08001
08149,08001
08150,08001
08151,08003
08153,08003
08154,08001
08155,08002
08156,08001
08158,08001
08159,08003
08160,08002
08161,08003
08162,08002
08163,08001
08164,08003
08165,08001
08166,08002
08167,08001
08168,08003
08169,08001
08170,08003
08171,08003
08172,08001
08173,08001
08174,08003
08175,08002
08176,08003
08178,08001
08179,08003
08180,08001
08182,08001
08183,08002
08184,08003
08185,08002
08186,08003
08187,08001
08188,08002
08189,08001
08190,08002
08191,08003
08192,08001
08193,08003
08194,08003
08195,08001
08196,08001
08197,08003
08198,08003
08199,08001
08200,08003
08201,08001
08202,08002
08203,08001
08204,08003
08205,08001
08206,08002
08207,08002
08208,08001
08209,08001
08210,08001
08211,08003
08212,08002
08214,08002
08215,08003
08216,08002
08217,08002
08218,08002
08219,08001
08220,08003
08222,08002
08223,08003
08225,08001
08226,08002
08228,08001
08229,08001
08230,08002
08232,08003
08233,08003
08234,08001
08235,08001
08236,08001
08237,08002
08238,08003
08239,08001
08240,08001
08242,08002
08243,08001
08244,08003
08245,08003
08246,08003
08247,08002
08248,08001
08249,08002
08250,08003
08251,08001
08252,08003
08254,08001
08255,08003
08256,08003
08257,08001
08259,08003
08260,08002
08262,08001
08263,08001
08264,08003
08268,08003
08269,08003
08271,08003
08272,08001
08273,08001
08274,08003
08275,08003
08276,08003
08277,08001
08278,08003
08279,08003
08280,08003
08281,08003
08282,08002
08283,08001
08284,08002
08286,08001
08287,08001
08288,08001
08289,08003
08291,08003
08293,08003
08294,08003
08295,08001
08296,08003
08297,08002
08298,08001
08300,08003
08301,08003
08302,08002
08303,08003
08304,08002
08305,08001
08306,08001
08307,08001
08308,08003
08309,08003
08310,08003
08311,08003
08312,08002
08313,08001
08314,08001
08315,08001
08316,08002
08317,08003
08318,08001
08319,08001
08320,08001
08321,08003
08322,08002
08323,08001
08324,08001
08325,08003
08326,08003
08327,08001
08328,08002
08329,08001
08330,08001
08331,08003
08332,08003
08333,08003
08334,08001
08335,08001
08336,08003
08338,08003
08339,08001
08340,08001
08341,08001
08342,08003
08343,08003
08344,08001
08346,08002
08347,08003
08348,08001
08349,08003
08350,08003
08351,08003
08352,08001
08353,08002
08354,08003
08355,08002
08356,08001
08357,08003
08358,08002
08360,08001
08361,08002
08362,08001
08363,08002
08364,08003
08365,08002
08366,08001
08367,08002
08368,08001
08369,08001
08370,08001
08372,08001
08373,08001
08374,08003
08375,08003
08376,08003
08377,08003
08378,08003
08379,08003
08380,08001
08381,08001
08382,08001
08383,08003
08384,08003
08385,08001
08386,08001
08387,08003
08388,08001
08389,08002
08390,08003
08391,08003
08392,08003
08393,08003
08394,08003
08395,08001
08396,08001
08397,08001
08398,08003
08399,08003
08400,08001
08401,08003
08402,08001
08403,08001
08404,08001
08405,08003
08406,08003
08407,08003
08408,08002
08409,08003
08410,08003
08411,08003
08412,08003
08413,08001
08415,08001
08416,08001
08417,08002
08418,08001
08419,08001
08420,08001
08421,08003
08422,08001
08424,08003
08425,08003
08426,08001
08427,08001
08428,08001
08429,08002
08430,08003
08431,08003
08432,08002
08433,08003
08434,08003
08435,08001
08436,08002
08437,08003
08438,08001
08439,08003
08440,08001
08444,08003
08445,08003
08446,08003
08448,08002
08449,08001
08450,08002
08451,08001
08452,08001
08453,08003
08454,08001
08455,08003
08456,08002
08457,08002
08458,08003
08459,08003
08460,08002
08461,08003
08462,08003
08463,08003
08464,08003
08465,08001
08466,08003
08467,08001
08468,08001
08469,08001
08470,08003
08471,08003
08472,08001
08473,08001
08476,08001
08477,08003
08478,08001
08479,08001
08480,08001
08481,08003
08482,08001
08483,08001
08484,08001
08485,08003
08486,08002
08487,08002
08488,08001
08489,08003
08490,08003
08491,08003
08492,08001
08494,08003
08496,08001
08497,08002
08498,08002
08499,08001
08500,08001
08501,08003
08502,08003
08503,08001
09001,09001
09002,09002
09003,09001
09004,09001
09005,09001
09006,09001
09007,09001
09008,09002
09009,09001
09011,09001
09012,09001
09013,09001
09014,09001
09015,09001
09016,09001
09017,09001
09018,09001
09019,09002
09020,09001
09021,09001
09022,09002
09023,09001
09024,09001
09025,09001
09026,09001
09027,09001
09029,09001
09030,09001
09031,09001
09032,09001
09033,09002
09034,09001
09035,09001
09037,09002
09038,09002
09039,09002
09040,09002
09041,09002
09042,09001
09043,09002
09044,09001
09045,09001
09046,09002
09047,09001
09048,09002
09049,09001
09050,09002
09051,09001
09052,09002
09053,09001
09054,09002
09055,09001
09056,09002
09057,09001
09058,09001
09059,09001
09060,09002
09061,09002
09062,09001
09063,09001
09064,09001
09065,09001
09066,09001
09067,09002
09068,09001
09069,09001
09070,09001
09071,09001
09072,09001
09073,09002
09074,09002
09075,09002
09076,09002
09077,09001
09078,09001
09079,09002
09080,09001
09081,09002
09082,09002
09083,09002
09084,09002
09085,09001
09086,09002
09087,09001
09088,09001
09089,09002
09090,09001
09091,09002
09092,09001
09093,09001
09094,09002
09095,09001
09096,09001
09097,09002
09098,09002
09099,09001
09100,09001
09101,09001
09102,09002
09103,09001
09104,09001
09105,09002
09106,09001
09107,09002
09108,09001
09109,09002
09110,09002
09111,09001
09113,09001
09114,09002
09115,09002
09116,09002
09117,09002
09118,09002
09119,09002
09120,09002
09121,09001
09122,09001
09123,09002
09124,09002
09125,09001
09126,09001
09127,09002
09128,09002
09129,09001
09130,09001
09131,09001
09132,09002
09133,09001
09134,09001
09136,09001
09137,09001
09138,09001
09139,09001
09140,09001
09141,09001
09142,09001
09143,09001
09145,09002
09146,09002
09147,09002
09148,09002
09149,09002
09150,09002
09151,09002
09152,09001
09153,09002
09154,09001
09155,09001
09156,09001
09157,09002
09158,09002
09159,09001
09160,09001
09161,09002
09162,09001
09163,09002
09164,09002
09165,09001
09166,09001
09167,09002
09168,09001
09169,09002
09170,09002
09171,09001
09172,09002
09173,09001
09174,09001
09175,09002
09176,09001
09177,09002
09178,09002
09179,09001
09180,09002
09181,09002
09182,09001
09183,09002
09184,09002
09185,09002
09186,09002
09187,09002
09188,09001
09189,09001
09190,09002
09192,09001
09193,09001
09194,09002
09195,09002
09196,09001
09197,09001
09198,09002
09199,09002
09200,09002
09201,09002
09202,09001
09203,09001
09204,09002
09205,09002
09206,09001
09207,09001
09208,09002
09209,09002
09210,09001
09211,09001
09212,09001
09213,09002
09214,09002
09215,09001
09216,09001
09217,09001
09218,09001
09219,09001
09220,09001
09221,09001
09222,09001
09223,09001
09224,09002
09225,09002
09226,09001
09227,09001
09228,09001
09229,09002
09230,09001
09231,09001
09232,09001
09233,09002
09234,09001
09235,09002
09236,09001
09237,09001
09238,09002
09239,09001
09240,09001
09241,09001
09242,09001
09243,09002
09244,09002
09245,09001
09246,09002
09247,09002
09249,09001
09250,09001
09251,09002
09252,09001
09253,09002
09254,09002
09255,09002
09256,09001
09257,09002
09258,09001
09259,09002
09260,09002
09261,09002
09262,09001
09263,09001
09264,09001
09265,09002
09266,09002
09267,09001
09268,09002
09269,09001
09270,09002
09271,09002
09272,09001
09273,09001
09274,09002
09275,09002
09276,09002
09277,09002
09279,09001
09280,09001
09281,09001
09282,09002
09283,09001
09284,09001
09285,09001
09287,09001
09289,09002
09290,09001
09291,09001
09292,09001
09293,09001
09294,09002
09295,09001
09296,09001
09297,09001
09298,09001
09299,09001
09300,09001
09301,09001
09303,09001
09304,09001
09305,09002
09306,09001
09307,09002
09308,09002
09309,09002
09310,09002
09311,09001
09312,09002
09313,09002
09314,09002
09315,09002
09316,09002
09318,09001
09319,09002
09320,09001
09321,09001
09322,09001
09323,09002
09324,09001
09325,09001
09326,09001
09327,09001
09328,09001
09329,09001
09330,09001
09331,09002
09332,09001
09334,09001
09335,09001
09336,09001
09338,09002
09339,09002
09340,09001
09341,09002
09342,09002
10002,10001
10003,10002
10003,10003
10004,10001
10005,10001
10006,10001
10007,10001
10008,10001
10009,10002
10010,10001
10011,10001
10012,10001
10013,10002
10014,10001
10015,10001
10017,10001
10018,10002
10019,10001
10020,10003
10021,10001
10022,10002
10023,10003
10024,10002
10025,10002
10026,10001
10027,10001
10028,10002
10029,10002
10030,10003
10031,10003
10032,10001
10033,10001
10034,10002
10035,10001
10037,10002
10038,10003
10039,10001
10040,10002
10041,10001
10042,10002
10043,10001
10044,10001
10045,10001
10046,10001
10047,10001
10048,10001
10049,10002
10050,10001
10051,10002
10052,10001
10053,10002
10054,10003
10055,10002
10056,10001
10057,10003
10058,10002
10059,10001
10060,10002
10061,10001
10062,10002
10063,10001
10064,10001
10065,10001
10066,10002
10067,10002
10068,10002
10069,10001
10070,10002
10071,10001
10072,10001
10073,10001
10074,10002
10075,10001
10076,10001
10077,10001
10078,10001
10079,10002
10080,10002
10081,10003
10082,10001
10083,10002
10084,10001
10085,10003
10086,10001
10087,10002
10089,10001
10090,10001
10091,10001
10092,10002
10093,10001
10094,10001
10095,10001
10096,10002
10097,10001
10098,10002
10099,10002
10100,10002
10101,10001
10102,10001
10103,10001
10104,10002
10105,10001
10106,10003
10107,10002
10108,10002
10109,10002
10110,10002
10111,10002
10112,10002
10113,10001
10114,10003
10115,10001
10116,10002
10117,10001
10118,10002
10119,10001
10120,10002
10121,10001
10122,10002
10123,10001
10124,10003
10125,10003
10126,10001
10127,10001
10128,10001
10129,10001
10130,10001
10131,10001
10132,10001
10133,10002
10134,10003
10135,10001
10136,10001
10137,10001
10138,10001
10139,10001
10140,10002
10141,10001
10142,10002
10143,10002
10144,10001
10145,10003
10146,10003
10147,10002
10148,10003
10149,10001
10150,10001
10151,10001
10153,10003
10154,10003
10155,10001
10156,10002
10157,10003
10158,10002
10159,10002
10160,10001
10161,10001
10162,10002
10163,10001
10164,10003
10165,10001
10166,10001
10167,10001
10168,10002
10169,10003
10170,10002
10171,10001
10172,10001
10173,10002
10174,10001
10175,10001
10176,10001
10177,10002
10178,10001
10179,10002
10180,10001
10181,10002
10182,10001
10183,10001
10184,10001
10185,10002
10186,10002
10187,10001
10188,10002
10189,10001
10190,10002
10191,10001
10192,10001
10193,10001
10194,10001
10195,10001
10196,10002
10197,10001
10198,10002
10199,10001
10200,10001
10201,10002
10202,10002
10203,10001
10204,10002
10205,10001
10206,10001
10207,10001
10208,10003
10209,10002
10210,10001
10211,10003
10212,10002
10213,10001
10214,10001
10215,10001
10216,10001
10217,10001
10218,10002
10219,10001
10220,10003
10221,10001
10222,10002
10223,10003
10224,10003
10225,10003
10226,10002
10227,10002
10228,10001
10229,10002
10230,10001
10231,10003
10232,10002
10233,10001
10234,10001
10235,10001
10236,10001
10237,10003
10238,10002
10239,10001
10240,10002
10241,10002
10242,10001
10243,10001
10245,10002
10246,10002
10247,10002
10248,10003
10249,10002
10250,10001
10251,10002
10252,10001
10253,10001
10254,10003
10255,10002
10256,10001
10257,10001
10258,10001
10259,10003
10260,10002
10261,10002
10262,10002
10263,10002
10264,10001
10265,10003
10266,10002
10267,10001
10268,10003
10269,10001
10270,10001
10271,10003
10272,10001
10273,10001
10274,10003
10275,10003
10276,10002
10278,10002
10279,10001
10280,10003
10281,10003
10282,10003
10283,10001
10284,10003
10285,10001
10286,10001
10287,10001
10288,10002
10289,10001
10290,10003
10291,10003
10293,10001
10294,10002
10295,10002
10296,10002
10297,10001
10298,10003
10299,10001
10300,10001
10301,10003
10302,10002
10303,10001
10304,10001
10305,10001
10306,10001
10307,10002
10308,10003
10309,10002
10310,10001
10312,10002
10313,10001
10314,10001
10315,10001
10316,10001
10317,10002
